phone_number,number_type,call_time,hour_bucket,first_contact_type,has_prior_history,has_repeat_contact,repeat_gap,in_contacts,is_num_in_msg,inner_num_differs,msg_number_official_match,sms_to_call,sms_to_call_gap,is_url_in_msg,is_reliable_url,has_appinstall_link,is_carrier_altered,number_cluster,using_duration,unique_callees,is_global,is_sequential_callers,structural_phishing_score,is_sms_initiated_unreg,cold_contact,repeat_pressure_intensity,is_phishing,incident_type
15661277,특번,2026-09-25 07:14:00,7.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01094751513,010,2026-09-14 21:08:00,21.0,1,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01062890373,010,2026-06-29 13:11:00,13.0,0,1,1,6.18,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.1392757660167131,0,normal
15221155,특번,2026-12-26 16:16:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15993333,특번,2026-01-14 09:11:00,9.0,0,1,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,0,0.0,0,normal
15443082,특번,2026-02-23 13:21:00,13.0,1,0,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
15221155,특번,2026-06-21 16:56:00,16.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15990011,특번,2026-01-20 20:51:00,20.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
01092280880,010,2026-05-26 16:37:00,16.0,1,1,1,11.61,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.07930214115781127,0,normal
15998500,특번,2026-12-06 05:25:00,5.0,0,0,1,220.48,0,1,0.0,1.0,1,12.75,0,,,,,,,0,0,1.0,1,1,0.004515080368430558,0,normal
15882588,특번,2026-07-19 08:22:00,8.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
022760035,02(서울 유선),2026-03-16 13:07:00,13.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16288575,특번,2026-06-25 14:56:00,14.0,0,0,1,13157.18,0,0,,,1,3037.2,0,,,,,,,0,0,0.0,1,1,7.599835235572092e-05,1,loan
18936595,특번,2026-03-28 20:06:00,20.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
16264273,특번,2026-05-05 06:10:00,6.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15771000,특번,2026-01-22 23:35:00,23.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15887000,특번,2026-03-27 06:11:00,6.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15669009,특번,2026-04-09 07:17:00,7.0,0,1,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,0,0.0,0,normal
03180751228,기타,2026-06-21 05:48:00,5.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01098852789,010,2026-10-21 01:24:00,1.0,0,1,1,22.57,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.04242681374628765,0,normal
01019102526,010,2026-06-01 14:24:00,14.0,1,1,1,70.47,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.013991884706870015,0,normal
025669998,02(서울 유선),2026-03-18 15:53:00,15.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15998000,특번,2026-10-22 19:14:00,19.0,0,0,1,15.86,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.05931198102016608,0,normal
16617654,특번,2026-02-09 13:09:00,13.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
0532678282,기타,2026-11-07 00:36:00,0.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15887000,특번,2026-05-11 05:26:00,5.0,0,0,0,,0,1,0.0,1.0,1,300.54,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15998500,특번,2026-01-22 13:58:00,13.0,1,0,1,9.87,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.09199632014719412,0,normal
01004721204,010,2026-02-13 20:17:00,20.0,0,1,1,237.02,1,0,,,1,34.41,0,,,,,,,0,0,0.0,0,0,0.004201327619527771,0,normal
15883570,특번,2026-12-29 23:43:00,23.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15444200,특번,2026-06-16 19:27:00,19.0,0,0,0,,0,0,,,1,57.7,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01043805342,010,2026-09-30 17:46:00,17.0,0,1,1,170.1,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0058445353594389245,0,normal
029824838,02(서울 유선),2026-10-28 21:06:00,21.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01023371575,010,2026-11-28 18:59:00,18.0,0,0,1,48.48,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.02021018593371059,0,normal
15771000,특번,2026-03-11 07:41:00,7.0,0,0,0,,0,1,0.0,1.0,1,219.06,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01020967884,010,2026-05-05 01:28:00,1.0,0,1,1,109.5,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.00904977375565611,0,normal
15808745,특번,2026-07-21 07:25:00,7.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15446399,특번,2026-08-21 16:25:00,16.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
16538870,특번,2026-05-20 13:02:00,13.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-10-05 13:44:00,13.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
024273246,02(서울 유선),2026-01-01 14:09:00,14.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
022145188,02(서울 유선),2026-07-22 17:31:00,17.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
16004000,특번,2026-07-20 08:39:00,8.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
03074556,기타,2026-06-09 13:14:00,13.0,1,0,0,,0,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,1,0.0,0,normal
01095224378,010,2026-02-11 00:17:00,0.0,1,1,1,95.01,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.010415581710238516,0,normal
15444200,특번,2026-12-14 19:05:00,19.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16617654,특번,2026-06-22 02:20:00,2.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881500,특번,2026-10-16 20:12:00,20.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16008172,특번,2026-02-22 22:07:00,22.0,0,0,0,,0,0,,,1,294.67,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01017743558,010,2026-06-03 02:21:00,2.0,0,1,1,22.22,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.04306632213608958,0,normal
16446000,특번,2026-09-06 20:06:00,20.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,1,1.0,1,1,0.0,0,normal
01064665794,010,2026-08-20 01:07:00,1.0,1,1,1,18.0,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.05263157894736842,0,normal
023370415,02(서울 유선),2026-12-22 02:49:00,2.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15221704,특번,2026-02-28 15:51:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16425563,특번,2026-10-16 01:23:00,1.0,1,0,1,7.17,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.12239902080783353,0,normal
03180751228,기타,2026-12-22 05:17:00,5.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01072511600,010,2026-07-24 03:43:00,3.0,1,0,1,11.08,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.08278145695364239,0,normal
01020483909,010,2026-09-11 00:54:00,0.0,0,1,1,16.43,1,1,0.0,1.0,1,17.67,0,,,,,,,0,0,1.0,0,0,0.05737234652897304,0,normal
15887000,특번,2026-10-30 04:43:00,4.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16446000,특번,2026-06-11 08:17:00,8.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15669009,특번,2026-06-27 18:13:00,18.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15889999,특번,2026-05-16 19:28:00,19.0,0,0,1,133.51,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.00743439149505613,0,normal
01026842901,010,2026-07-20 12:57:00,12.0,0,0,0,,0,1,0.0,0.0,1,48.7,1,0.0,0.0,,,,,0,0,3.0,1,1,0.0,1,acquaintance
15885000,특번,2026-01-16 06:01:00,6.0,0,0,1,8.13,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.10952902519167579,0,normal
0704104773,070(인터넷전화),2026-11-03 05:38:00,5.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15443030,특번,2026-09-07 18:47:00,18.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01016754076,010,2026-03-16 19:12:00,19.0,0,1,1,2.87,1,1,1.0,1.0,0,,0,,,,,,,0,1,2.0,0,0,0.25839793281653745,0,normal
0647484750,기타,2026-08-21 17:18:00,17.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01000298407,010,2026-05-08 08:47:00,8.0,0,1,1,99.4,1,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,0,0.0099601593625498,0,normal
01014929793,010,2026-08-10 06:38:00,6.0,1,1,1,0.12,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.8928571428571428,0,normal
15662566,특번,2026-08-14 19:57:00,19.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15448000,특번,2026-09-26 19:00:00,19.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01092227684,010,2026-10-28 02:23:00,2.0,0,1,1,95.98,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.010311404413281088,0,normal
01010949810,010,2026-12-05 11:20:00,11.0,1,1,1,2.9,1,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,0,0.25641025641025644,0,normal
15889999,특번,2026-10-27 21:32:00,21.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15886565,특번,2026-01-17 21:10:00,21.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
008211583965,00X(국제),2026-01-09 02:37:00,2.0,0,0,0,,0,0,,,0,,0,,,,,,,1,0,0.0,1,1,0.0,0,normal
01076349493,010,2026-01-23 01:04:00,1.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
15441077,특번,2026-08-27 10:27:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01097849780,010,2026-10-23 01:56:00,1.0,0,1,0,,1,1,0.0,1.0,1,2.21,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
01092874466,010,2026-05-04 09:48:00,9.0,0,1,1,0.44,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.6944444444444444,0,normal
15444200,특번,2026-11-06 04:54:00,4.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
03180751228,기타,2026-08-09 00:40:00,0.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01085671977,010,2026-04-14 06:29:00,6.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
15669009,특번,2026-12-15 12:34:00,12.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
0263401895,02(서울 유선),2026-10-27 08:02:00,8.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
18000678,특번,2026-11-14 03:11:00,3.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01068595824,010,2026-06-09 04:56:00,4.0,0,1,1,737.62,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0013538761474100349,0,normal
01057565285,010,2026-12-06 02:35:00,2.0,0,1,1,0.02,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.9803921568627451,0,normal
15440080,특번,2026-02-27 14:57:00,14.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
07083527636,070(인터넷전화),2026-08-12 07:10:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15882588,특번,2026-03-30 10:56:00,10.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15446200,특번,2026-06-03 20:45:00,20.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15446200,특번,2026-05-04 01:57:00,1.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15889999,특번,2026-11-12 23:17:00,23.0,0,0,1,136.83,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.00725531451788435,0,normal
03180751228,기타,2026-04-09 19:59:00,19.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01063527751,010,2026-11-03 02:16:00,2.0,1,1,1,2.51,1,0,,,0,,0,,,,,,,0,1,0.0,0,0,0.2849002849002849,0,normal
15221704,특번,2026-06-15 07:45:00,7.0,0,0,0,,0,0,,,1,1.87,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15991900,특번,2026-09-28 07:09:00,7.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01037710628,010,2026-11-30 22:05:00,22.0,0,1,1,17.79,1,0,,,1,2.7,0,,,,,,,0,0,0.0,0,0,0.0532197977647685,0,normal
15993333,특번,2026-08-20 12:59:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01066348893,010,2026-02-02 21:50:00,21.0,1,1,1,1250.94,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0007987603239771873,0,normal
15773419,특번,2026-02-01 08:52:00,8.0,0,0,0,,0,0,,,1,173.79,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01020971977,010,2026-07-24 09:02:00,9.0,0,1,1,610.82,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0016344676538851295,0,normal
15446200,특번,2026-12-13 21:41:00,21.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01084850083,010,2026-10-31 17:28:00,17.0,1,1,1,2.6,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.2777777777777778,0,normal
15441077,특번,2026-05-23 18:13:00,18.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01099365342,010,2026-01-19 06:41:00,6.0,0,1,1,23.27,1,1,0.0,1.0,1,13.95,0,,,,,,,0,0,1.0,0,0,0.04120313143798929,0,normal
01089950380,010,2026-12-10 12:01:00,12.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01051265687,010,2026-05-29 10:03:00,10.0,0,1,1,66.42,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.014832393948383269,0,normal
01090266083,010,2026-10-22 17:22:00,17.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01076119492,010,2026-04-25 16:09:00,16.0,1,1,1,113.1,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.008764241893076249,0,normal
01037547692,010,2026-09-08 00:10:00,0.0,0,1,1,11.42,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.08051529790660225,0,normal
01065927707,010,2026-03-01 12:22:00,12.0,0,1,1,6.04,1,1,0.0,1.0,1,26.96,0,,,,,,,0,0,1.0,0,0,0.14204545454545456,0,normal
01065090928,010,2026-06-25 10:39:00,10.0,1,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15441077,특번,2026-06-25 22:26:00,22.0,0,0,0,,0,1,0.0,1.0,1,17.46,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
18000678,특번,2026-05-22 04:08:00,4.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0423317505,기타,2026-12-24 08:32:00,8.0,0,0,0,,0,1,0.0,1.0,1,1.83,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
18472238,특번,2026-10-24 16:46:00,16.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01089721694,010,2026-02-16 09:04:00,9.0,1,0,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15440010,특번,2026-12-08 06:04:00,6.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15888585,특번,2026-12-08 11:00:00,11.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01046673409,010,2026-10-03 18:17:00,18.0,0,1,1,66.12,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.014898688915375446,0,normal
0606688782,기타,2026-09-16 05:11:00,5.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
0259856239,02(서울 유선),2026-09-11 23:49:00,23.0,0,0,1,155.31,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.006397543343356151,0,normal
01061641814,010,2026-10-10 21:26:00,21.0,0,1,1,5.81,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.14684287812041116,0,normal
01016680452,010,2026-12-24 01:39:00,1.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
16492997,특번,2026-05-02 02:06:00,2.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
025669998,02(서울 유선),2026-05-06 03:17:00,3.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
01062256046,010,2026-04-14 02:34:00,2.0,0,1,1,532.71,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0018736767158194524,0,normal
15990903,특번,2026-07-11 09:46:00,9.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15664295,특번,2026-12-20 05:34:00,5.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16612207,특번,2026-04-29 09:53:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0028378478,00X(국제),2026-06-22 15:22:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,1,0,0.0,1,1,0.0,0,normal
01017441640,010,2026-01-09 21:12:00,21.0,0,1,1,13.43,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0693000693000693,0,normal
15998500,특번,2026-08-20 10:40:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01072376225,010,2026-07-16 13:40:00,13.0,1,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
15889999,특번,2026-04-15 09:48:00,9.0,0,0,0,,0,1,0.0,1.0,1,11.53,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16449999,특번,2026-09-01 12:36:00,12.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15998500,특번,2026-02-10 20:28:00,20.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
03180751228,기타,2026-05-15 22:50:00,22.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01068633194,010,2026-04-16 22:29:00,22.0,0,1,1,1.73,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.3663003663003663,0,normal
15440080,특번,2026-02-02 01:37:00,1.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15883500,특번,2026-01-10 03:29:00,3.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15998500,특번,2026-11-17 19:06:00,19.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15990903,특번,2026-11-07 10:01:00,10.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
18997047,특번,2026-11-09 15:46:00,15.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
05064969,기타,2026-06-09 10:47:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15887000,특번,2026-03-01 09:56:00,9.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0808221416,기타,2026-06-12 16:28:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15884477,특번,2026-12-17 13:30:00,13.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01000989199,010,2026-02-18 23:58:00,23.0,0,1,1,215.22,0,0,,,0,,0,,,,,,,0,0,0.0,1,0,0.004624919063916382,0,normal
15991916,특번,2026-03-30 18:51:00,18.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01047013158,010,2026-03-06 08:05:00,8.0,0,1,1,2.71,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.2695417789757412,0,normal
15888801,특번,2026-02-28 15:27:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
07097433,070(인터넷전화),2026-06-07 08:52:00,8.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15998500,특번,2026-03-08 06:59:00,6.0,1,0,1,128.44,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0077255871446229914,0,normal
01092515009,010,2026-10-04 11:27:00,11.0,1,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,1,1.0,0,0,0.0,0,normal
15885000,특번,2026-07-21 23:36:00,23.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15998888,특번,2026-01-29 09:48:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15883570,특번,2026-02-15 03:19:00,3.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15669009,특번,2026-01-28 10:08:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15991111,특번,2026-01-07 10:49:00,10.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01032049265,010,2026-01-24 05:09:00,5.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15880079,특번,2026-01-05 08:22:00,8.0,0,0,1,24.74,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.038850038850038855,0,normal
0250395186,02(서울 유선),2026-08-24 22:28:00,22.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15661277,특번,2026-02-05 21:28:00,21.0,0,0,0,,0,1,0.0,1.0,1,2.13,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01077217887,010,2026-04-23 06:20:00,6.0,0,0,0,,1,1,1.0,1.0,1,0.27,1,1.0,0.0,,,,,0,0,3.0,0,0,0.0,0,normal
01029774443,010,2026-06-15 22:51:00,22.0,1,1,1,1.62,0,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.38167938931297707,0,normal
01040848729,010,2026-12-24 03:06:00,3.0,1,0,1,142.54,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.006966699177929497,0,normal
15446200,특번,2026-07-27 11:37:00,11.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15888000,특번,2026-11-09 23:49:00,23.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15443030,특번,2026-03-20 20:02:00,20.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15441077,특번,2026-06-25 23:16:00,23.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
18997047,특번,2026-06-19 22:17:00,22.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15998500,특번,2026-05-19 22:46:00,22.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
16445425,특번,2026-02-07 21:05:00,21.0,0,0,0,,0,0,,,1,333.46,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
18116688,특번,2026-04-16 15:41:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15660123,특번,2026-07-05 16:26:00,16.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16888114,특번,2026-01-03 12:20:00,12.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15444200,특번,2026-08-11 18:17:00,18.0,0,0,0,,0,1,0.0,1.0,1,1.95,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
